V_pb,n_0.2,n_0.3,n_0.4,n_0.5,n_0.6,n_0.7,n_0.8,n_0.9,n_1.0,n_1.1,n_1.2,n_1.3,n_1.4,n_1.5,n_1.6,n_1.7,n_1.8,n_1.9,n_2.0
0.000125892541179417,1.00007119052535,1.00010678578319,1.00014238103304,1.00017797628352,1.00021357152764,1.00024916676836,1.00028476199098,1.00032035722153,1.00035643185911,1.00039154765361,1.0004271428523,1.00046273806173,1.00049833324411,1.00053392843003,1.00056952360798,1.00060547472551,1.00064071393097,1.00067630907289,1.0007115511511
0.000128824955169313,1.000072848764,1.00010927314083,1.00014569751044,1.00018212187722,1.00021854624156,1.00025497059842,1.00029139494217,1.00032781928341,1.00036472922679,1.00040066795201,1.00043709226232,1.00047351658886,1.00050994088689,1.00054636518665,1.00058278947636,1.00061957799807,1.00065563802493,1.00069206227799,1.00072812022907
0.000131825673855641,1.00007454562811,1.00011181843739,1.00014909123732,1.00018636403696,1.00022363682898,1.00026090961619,1.00029818238773,1.000335455157,1.00037321853451,1.00041000068712,1.00044727343048,1.00048454617902,1.00052181890253,1.00055909162844,1.00059636434423,1.00063400977465,1.00067090974032,1.0007081824175,1.00074508487377
0.000134896288259165,1.00007628201746,1.00011442301916,1.00015256401536,1.00019070500691,1.00022884599281,1.00026698697225,1.00030512793547,1.00034326889581,1.00038190712386,1.00041955081296,1.00045769173892,1.00049583267859,1.00053397359461,1.00057211450564,1.00061025540804,1.00064877770671,1.00068653717722,1.0007246780394,1.00076243499899
0.000138038426460289,1.00007805885126,1.00011708827167,1.00015611768277,1.0001951470909,1.00023417649231,1.00027320588784,1.00031223526583,1.0003512646441,1.00039079728156,1.00042932338081,1.00046835272301,1.00050738207196,1.00054641139811,1.00058544072056,1.00062447003418,1.00066388962441,1.00070252861967,1.00074155788883,1.00078019663965
0.000141253754462275,1.00007987707425,1.00011981560417,1.00015975412558,1.00019969264536,1.00023963115584,1.00027956965885,1.00031950814414,1.00035944662589,1.00039989513701,1.00043932358019,1.0004792620259,1.00051920048277,1.00055913891416,1.00059907734019,1.00063901575582,1.00067935353961,1.00071889254571,1.00075883091454,1.00079837222124
0.000144543977074593,1.00008173764858,1.00012260646532,1.00016347527247,1.00020434407561,1.00024521287274,1.00028608165991,1.00032695043318,1.0003678192011,1.00040920416496,1.00044955671542,1.00049042544135,1.00053129417983,1.00057216288856,1.00061303159405,1.00065390028769,1.0006951776518,1.00073563763035,1.00077650627592,1.00081696895685
0.000147910838816821,1.00008364156092,1.00012546233197,1.00016728309493,1.00020910385259,1.00025092460406,1.00029274534363,1.00033456606769,1.00037638679285,1.00041873165992,1.000460028201,1.00050184888643,1.00054366957253,1.00058549022908,1.0006273108811,1.00066913152074,1.00071137035077,1.00075277275487,1.00079459334409,1.00083599839157
0.000151356124843621,1.00008558982092,1.00012838472234,1.00017117961305,1.00021397449985,1.00025676937643,1.00029956424558,1.00034235909809,1.00038515394484,1.00042847996351,1.00047074360627,1.00051353841175,1.00055633321818,1.00059912799825,1.00064192277207,1.00068471753239,1.0007279402219,1.00077030700158,1.0008131017072,1.00085547038395
0.000154881661891248,1.00008758346122,1.00013137518209,1.0001751668916,1.00021895859741,1.00026275029229,1.00030654197872,1.00035033364656,1.00039412530584,1.00043845592762,1.00048170860263,1.00052550022087,1.00056929183854,1.00061308342863,1.0006568750131,1.00070066658307,1.0007448960484,1.00078824966679,1.00083204117982,1.00087539387203
0.000158489319246111,1.00008962353946,1.00013443529877,1.00017924704637,1.00022405878916,1.0002688705206,1.00031368224136,1.00035849394585,1.00040330564309,1.0004486639474,1.00049292900072,1.0005377406497,1.00058255229828,1.00062736391891,1.00067217553182,1.00071698712871,1.00076224682162,1.00080661026463,1.00085142180168,1.00089578320943
0.000162181009735893,1.00009171113671,1.00013756669423,1.00018342223992,1.00022927777829,1.00027513330646,1.000320988823,1.00036684431964,1.00041269980494,1.00045911066684,1.00050441075284,1.00055026619392,1.00059612163128,1.00064197704327,1.0006878324421,1.00073368782486,1.00078000174028,1.00082539852913,1.0008712538483,1.0009166530677
0.000165958690743756,1.00009384736141,1.00014077102842,1.00018769468477,1.00023461833419,1.0002815419703,1.00032846559442,1.00037538919874,1.00042231278934,1.00046979976675,1.00051615994768,1.00056308349059,1.00061000703143,1.00065693054376,1.00070385404242,1.00075077752289,1.0007981702167,1.00084462442091,1.00089154783391,1.00093800013642
0.000169824365246174,1.00009603334349,1.00014405000193,1.00019206664733,1.00024008328502,1.00028809990978,1.00033611652034,1.00038413311183,1.00043214968921,1.00048073855922,1.00052818281203,1.00057619933755,1.00062421585906,1.00067223235077,1.00072024882822,1.00076826528596,1.00081676188445,1.00086429813411,1.00091231451893,1.00095985296585
0.000173780082874938,1.00009827024344,1.00014740535232,1.00019654044533,1.0002456755297,1.00029481060118,1.00034394565716,1.00039308069513,1.00044221572174,1.00049193210832,1.00054048572585,1.0005896206909,1.00063875565075,1.00068789057942,1.00073702549266,1.00078616038524,1.00083578660106,1.00088443009763,1.00093356491322,1.00098220610342
0.000177827941003892,1.00010055924809,1.00015083885718,1.00020111845082,1.00025139803534,1.00030167760535,1.00035195715903,1.00040223668994,1.00045251620843,1.00050338707713,1.00055307520556,1.00060335466257,1.00065363411116,1.00070391352862,1.00075419292925,1.00080447230753,1.00085525445234,1.00090503098619,1.00095531028235,1.00100508742765
0.000181970085860998,1.00010290157,1.00015435233858,1.00020580309218,1.0002572538333,1.00030870456,1.00036015527092,1.00041160595799,1.00046305662968,1.00051510755912,1.00056595792897,1.00061740853363,1.00066885913118,1.00072030969272,1.00077176024011,1.00082321076189,1.00087517575937,1.00092611172055,1.00097756215387,1.00102850044087
0.000186208713666287,1.00010529845142,1.00015794765915,1.00021059685069,1.00026324603058,1.00031589519245,1.0003685443375,1.00042119345815,1.00047384256666,1.00052710222262,1.0005791407215,1.00063178975609,1.00068443878259,1.0007370877719,1.00078973673942,1.0008423856825,1.00089556108371,1.00094768347943,1.00100033232962,1.00105245546535
0.000190546071796325,1.00010775116319,1.00016162672481,1.00021550226954,1.00026937780141,1.00032325331529,1.00037712881184,1.00043100428161,1.00048487973371,1.0005393759881,1.00059263058158,1.00064650595715,1.00070038132356,1.00075425665136,1.00080813195703,1.00086200723522,1.00091642123445,1.00096975769696,1.00102363287673,1.00107696870283
0.000194984459975805,1.00011026100457,1.00016539148719,1.00022052195047,1.00027565239875,1.00033078282922,1.00038591323868,1.00044104362218,1.00049617398599,1.00055193565818,1.0006064346528,1.00066156493663,1.00071669520852,1.00077182544051,1.00082695564708,1.00088208582481,1.00093776726862,1.00099234607756,1.00104747615,1.00110205398003
0.000199526231496888,1.00011282930814,1.00016924394016,1.00022565855249,1.00028207314979,1.00033848772595,1.00039490228061,1.00045131680908,1.00050773131213,1.0005647883642,1.00062056026037,1.00067697468255,1.00073338908593,1.00078980344996,1.0008462177876,1.00090263209389,1.00095961050504,1.00101546059637,1.00107187478954,1.00112772447602
0.000204173794466953,1.00011545743481,1.00017318612862,1.00023091480202,1.00028864345704,1.00034637209108,1.00040410070134,1.00046182928461,1.00051955784469,1.00057794009979,1.00063501488338,1.00069274335633,1.00075047180738,1.00080820021419,1.00086592859189,1.00092365693659,1.00098196252434,1.00103911350813,1.00109684173187,1.00115399378935
0.000208929613085404,1.00011814677829,1.00017722014117,1.00023629348279,1.00029536680558,1.00035444010416,1.00041351337973,1.00047258662399,1.00053165984071,1.00059139860041,1.00064980620454,1.0007088793254,1.00076795242643,1.00082702548601,1.0008860985112,1.00094517149843,1.00100483517504,1.00106331735237,1.0011223902128,1.00118087456676
0.000213796208950223,1.00012089876352,1.00018134811784,1.00024179744863,1.00030224675891,1.00036269604476,1.00042314530484,1.00048359452956,1.00054404372961,1.00060517071107,1.00066494203986,1.00072539114543,1.00078584021837,1.00084628924463,1.00090673823582,1.00096718718817,1.00102824058444,1.00108808496133,1.00114853377621,1.00120837817924
0.000218776162394955,1.00012371485071,1.00018557224618,1.0002474296175,1.00030928696573,1.00037114428894,1.00043300158305,1.00049485884047,1.00055671607647,1.00061926322729,1.00068043043907,1.00074228756589,1.00080414465655,1.00086600170292,1.0009278587099,1.00098971567605,1.00105219116149,1.0011134294645,1.00117528628345,1.00123652253731
0.000223872113856834,1.00012659653212,1.00018989476635,1.0002531929749,1.00031649115838,1.00037978931489,1.00044308743934,1.00050638552646,1.00056968358645,1.00063368443795,1.00069627960052,1.00075957754551,1.00082287545405,1.00088617331377,1.00094947113194,1.00101276890578,1.00107669960355,1.0011393643001,1.0012026619163,1.00126532839109
0.000229086765276777,1.00012954533642,1.00019431797044,1.00025909057628,1.0003238631564,1.00038863570596,1.00045340822441,1.00051818070357,1.00058295314668,1.00064844167184,1.00071249792713,1.00077727025036,1.0008420425369,1.0009068147697,1.00097158695813,1.00103635909726,1.00110177890345,1.0011659032153,1.00123067518797,1.00129479835424
0.000234422881531992,1.0001325628266,1.00019884420235,1.00026512554935,1.00033140686847,1.0003976881547,1.00046396940724,1.00053025061595,1.00059653179242,1.00066354247148,1.00072909401967,1.00079537506456,1.00086165606848,1.00092793701417,1.00099421791385,1.00106049875953,1.00112744235604,1.00119306027998,1.00125934094869,1.00132495972066
0.000239883291901949,1.00013565060239,1.00020347586352,1.00027130109386,1.00033912629338,1.00040695145838,1.00047477658568,1.00054260166823,1.00061042671303,1.000678995232,1.00074607667613,1.00081390158344,1.00088172644549,1.00094955124648,1.00101737599676,1.00108520069035,1.00115370356905,1.00122084989346,1.001288674397,1.00135581933914
0.000245470891568503,1.00013881030114,1.00020821540828,1.00027762048253,1.00034702552454,1.00041643052849,1.00048583549278,1.00055524041212,1.00062464528864,1.00069480770093,1.00076345490654,1.00083285962951,1.00090226430915,1.00097166892509,1.00104107348564,1.0011104779848,1.00118057646263,1.00124928678645,1.0013186910823,1.00138740327236
0.000251188643150958,1.00014204359709,1.00021306535085,1.0002840870679,1.00035510875003,1.00042613039268,1.00049715199164,1.00056817354291,1.00063919504935,1.00071098912361,1.00078123791449,1.00085225925483,1.00092328054921,1.00099430177625,1.00106532294138,1.0011363440432,1.00120807528366,1.00127838603342,1.00134940691802,1.00141971605145
0.000257039578276886,1.00014535220635,1.00021802826075,1.00029070427645,1.00036338025555,1.00043605619011,1.00050873207974,1.00058140791824,1.00065408370597,1.00072754712911,1.00079943512567,1.00087211074542,1.00094478630729,1.00101746179674,1.00109013722221,1.00116281257787,1.00123621461087,1.00130816306299,1.00138083818603,1.0014527857672
0.000263026799189538,1.00014873788227,1.00022310677113,1.00029747561845,1.00037184442587,1.00044621318731,1.00052058190034,1.00059495055713,1.00066931915837,1.00074449091997,1.00081805619901,1.00089242462199,1.00096679298214,1.00104116126472,1.00111552948082,1.00118989762058,1.00126500936086,1.00133863365916,1.00141300155062,1.00148662749274
0.000269153480392692,1.00015220241972,1.00022830357381,1.00030440468354,1.00038050574949,1.00045660676687,1.0005327077311,1.00060880863728,1.00068490948704,1.00076182946237,1.00083711100092,1.00091321165434,1.00098931224195,1.00106541274738,1.00114151318006,1.00121761353098,1.00129447479959,1.00136981397543,1.00144591406039,1.00152125450949
0.000275422870333817,1.00015574765573,1.00023362142318,1.00031149514425,1.0003893688178,1.00046724243899,1.0005451160035,1.00062298950657,1.00070086295,1.00077957172338,1.00085660963491,1.00093448286405,1.00101235602519,1.00109022910053,1.00116810209356,1.00124597500237,1.00132462654504,1.00140172054144,1.00147959316432,1.00155668686862
0.000281838293126446,1.00015937546968,1.00023906313986,1.00031875076059,1.00039843832944,1.00047812584369,1.00055781329686,1.0006375006842,1.00071718800294,1.00079772768952,1.0008765624318,1.00095624953038,1.00103593655048,1.00111562347797,1.00119531031945,1.0012749970693,1.00135548058624,1.00143437027123,1.00151405671575,1.00159294508677
0.000288403150312661,1.00016308778597,1.00024463160904,1.00032617537881,1.00040771909471,1.00048926274962,1.00057080634083,1.00065234986042,1.00073389330905,1.00081630638894,1.00089697998102,1.00097852318859,1.00106006631586,1.00114160934446,1.00122315227966,1.00130469511634,1.00138705327513,1.00146778047191,1.00154932298218,1.00163004849355
0.000295120922666639,1.00016688657138,1.00025032978232,1.00033377293607,1.00041721603189,1.00050065906307,1.00058410202517,1.0006675449103,1.00075098772063,1.00083531788493,1.0009178730996,1.00100131564991,1.00108475811523,1.00116820047499,1.00125164273436,1.00133508488829,1.00141936134945,1.00150196885528,1.00158541066014,1.00166801648697
0.000301995172040202,1.00017077384031,1.00025616068084,1.00034154746013,1.00042693417666,1.00051232082417,1.00059770739841,1.00068309388885,1.00076848030279,1.00085477258139,1.00093925286351,1.00102463899806,1.00111002503757,1.00119541096583,1.00128079678656,1.00136618249454,1.00145242193637,1.0015369535456,1.00162233887867,1.00170686916961
0.000309029543251359,1.00017475165451,1.00026212739646,1.00034950307266,1.0004368786816,1.00052425421651,1.00061162967277,1.0006990050418,1.00078638032084,1.00087468001953,1.00096113060788,1.00104850559334,1.00113588047763,1.00122325524228,1.00131062989238,1.00139800441979,1.00148625256225,1.0015727530861,1.00166012721332,1.00174662735098
0.000316227766016838,1.00017882212281,1.00026823309225,1.00035764399172,1.0004470548187,1.00053646556667,1.00062587623109,1.00071528680122,1.00080469728066,1.00089505100772,1.00098351793036,1.00107292809275,1.00116233814135,1.0012517480648,1.00134115786379,1.00143056753364,1.00152087115954,1.00160938645455,1.00169879569461,1.00178731195751
0.000323593656929628,1.00018298740256,1.00027448100534,1.00036597453355,1.00045746798385,1.00054896134942,1.00064045462476,1.00073194780054,1.00082344087666,1.00091589692248,1.00100642670538,1.00109791943876,1.00118941205677,1.00128090453824,1.00137239688751,1.00146388909785,1.00155629607942,1.00164687306952,1.00173836481951,1.0018289432264
0.000331131121482591,1.00018724970284,1.00028087444869,1.00037449911422,1.00046812369689,1.00056174818842,1.00065537258239,1.00074899687062,1.00084262105246,1.00093722854293,1.00102986907128,1.00112349288518,1.00121711657419,1.00131074011998,1.00140436352249,1.00149798677497,1.00159254610019,1.00168523280256,1.00177885556369,1.00187154181831
0.000338844156139203,1.00019161128278,1.00028741681105,1.00038322225406,1.00047902760668,1.00057483286236,1.00067063801406,1.000766443053,1.00086224797493,1.00095905716736,1.00105385745121,1.00114966198496,1.00124546638152,1.0013412706228,1.00143707471284,1.00153287864114,1.00162964043739,1.00172448598609,1.00182028938868,1.0019151329205
0.000346736850452532,1.00019607445529,1.00029411156177,1.00039214857666,1.00049018549539,1.00058822230977,1.00068625901259,1.0007842955949,1.00088233205318,1.00098139392212,1.00107840457099,1.00117644061279,1.001274476505,1.00137251223382,1.00147054779902,1.00156858319119,1.00166759875363,1.00176465342748,1.00186268825648,1.00195974332515
0.000354813389233575,1.0002006415868,1.00030096224991,1.00040128281493,1.00050160327707,1.00060192362778,1.00070224385823,1.00080256396073,1.0009028839299,1.00100425088216,1.00110352343917,1.00120384296159,1.00130416232577,1.00140448151246,1.00150480052415,1.0016051193515,1.00170644116961,1.00180575641749,1.00190607464077,1.00200539043019
0.000363078054770101,1.0002053150979,1.00030797250698,1.00041062981186,1.00051328700674,1.00061594407977,1.00071860102697,1.00082125783454,1.00092391450003,1.00102764070604,1.00112922737225,1.00123188356061,1.00133453957604,1.00143719540511,1.00153985104558,1.00164250648824,1.0017461882738,1.00184781674269,1.0019504715388,1.00205209798685
0.000371535229097173,1.00021009746657,1.00031514605083,1.00042019452277,1.0005252428756,1.00063029110021,1.00073533918788,1.00084038712728,1.00094543491543,1.0010515754272,1.00115552999983,1.00126057727249,1.00136562436416,1.00147067125534,1.00157571794337,1.00168076441944,1.00178686113437,1.00189085669769,1.00199590248126,1.00209989915441
0.000380189396320561,1.00021499122894,1.000322486683,1.00042998201745,1.00053747722474,1.00064497229398,1.00075246721686,1.00085996198063,1.00096745658227,1.00107606741855,1.00118244525868,1.00128993930914,1.00139743316414,1.00150492680456,1.00161242022776,1.00171991342367,1.00182848131009,1.00193489909388,1.002042391549,1.00214880758974
0.00038904514499428,1.0002199989789,1.00032999829695,1.00043999748621,1.00054999653889,1.00065999544407,1.00076999419273,1.00087999277026,1.0009899911755,1.00110112966622,1.0012099874193,1.00131998523303,1.00142998283698,1.00153998021189,1.00164997735396,1.00175997425233,1.00187107086093,1.00197996727521,1.0020899633802,1.00219886043511
0.000398107170553497,1.00022512337155,1.00033768487393,1.00045024623808,1.00056280745562,1.00067536851584,1.00078792940736,1.00090049011643,1.00101305064041,1.0011267758737,1.0012381710799,1.00135073097261,1.00146329063668,1.00157585005797,1.00168840922881,1.00180096813863,1.00191465236006,1.00202608512947,1.00213864318927,1.00225007416123
0.000407380277804113,1.00023036712404,1.00034555048873,1.00046073370597,1.00057591676705,1.00069109965784,1.00080628236867,1.00092146488617,1.00103664720295,1.00115301965539,1.00126701118532,1.00138219282268,1.00149737422066,1.00161255535609,1.00172773622338,1.00184291681094,1.00195924890751,1.00207327709857,1.00218845677605,1.00230248585704
0.000416869383470336,1.00023573301562,1.00035359931229,1.00047146545056,1.00058933142081,1.00070719721022,1.00082506280589,1.00094292819491,1.00106079336461,1.00117987458619,1.00129652301882,1.00141438746614,1.00153225165409,1.00165011556228,1.00176797918245,1.00188584250321,1.00200488413943,1.0021215681948,1.00223943054114,1.00235611244181
0.000426579518801593,1.00024122389156,1.00036183561078,1.00048244716099,1.00060305853081,1.00072366970722,1.00084428067531,1.00096489142115,1.00108550193885,1.00120735501358,1.00132672222307,1.00144733196104,1.00156794142061,1.00168855058236,1.00180915943463,1.00192976796612,1.00205158224217,1.00217098401105,1.00229159149849,1.00241099349356
0.000436515832240166,1.00024684266262,1.00037026375135,1.00049368465865,1.00061710537291,1.00074052587943,1.00086394616389,1.00098736621032,1.00111078600945,1.00123547558059,1.00135762480668,1.00148104377533,1.00160446244372,1.00172788079089,1.00185129880825,1.00197471648161,1.00209936796689,1.00222155073795,1.00234496729293,1.00246714976546
0.000446683592150963,1.0002525923078,1.00037888820172,1.00050518390107,1.00063147939443,1.00075777466446,1.00088406969595,1.00101036447546,1.00113665898586,1.00126425131152,1.00138924715206,1.00151554077501,1.00164183407632,1.00176812703368,1.0018944196369,1.00202071187134,1.00214826663793,1.00227329517311,1.00239958621044,1.00252461247724
0.000457088189614875,1.00025847587528,1.0003877135344,1.0005169509854,1.00064618821453,1.00077542520457,1.00090466193971,1.00103389840363,1.00116313458329,1.00129369697767,1.00142160602235,1.00155084124743,1.0016800761276,1.00180931063963,1.00193854477351,1.00206777851267,1.00219830417071,1.00232624473927,1.00245547719549,1.00258341750095
0.000467735141287198,1.00026449648392,1.00039674442733,1.00052899214838,1.00066123963102,1.000793486858,1.00092573381245,1.00105798047537,1.00119022683141,1.00132382878657,1.001454718562,1.00158696389924,1.00171920886605,1.00185145343795,1.00198369760552,1.00211594134881,1.00224950708175,1.00238042749627,1.00251266986593,1.00264359065738
0.000478630092322639,1.00027065732593,1.00040598566886,1.00054131377333,1.00067664162278,1.00081196919872,1.00094729648166,1.00108262345324,1.00121795009774,1.00135466239808,1.00148860232941,1.00162392788003,1.00175925303267,1.00189457776498,1.00202990206243,1.00216522590575,1.00230190250779,1.00243587215743,1.0025711945295,1.0027051626729
0.000489778819368446,1.00027696166707,1.00041544215788,1.00055392239317,1.00069240235492,1.00083088202379,1.00096936137853,1.00110784039979,1.00124631907148,1.00138621399317,1.00152327528059,1.00166175277946,1.00180022985274,1.00193870647443,1.00207718263078,1.00221565830124,1.00235551821416,1.00249260810442,1.00263108219865,1.002768169612
0.000501187233627273,1.0002834128497,1.00042511890735,1.00056682469108,1.0007085301819,1.00085023535801,1.00099194019963,1.00113364468044,1.00127534878844,1.00141850089119,1.00155875579441,1.00170045864585,1.00184216104178,1.00198386295495,1.00212556436857,1.00226726526154,1.00241038261285,1.00255066540118,1.00269236460605,1.00283264574612
0.000512861383991365,1.00029001429355,1.00043502104674,1.00058002750671,1.00072503365296,1.00087003946194,1.00101504491215,1.00116004997935,1.00130505464188,1.00145153946691,1.00159506267328,1.00174006599289,1.00188506882263,1.00203007113526,1.0021750729139,1.00232007413433,1.00246652477739,1.00261007481159,1.00275507422379,1.00289862379518
0.000524807460249772,1.00029676949857,1.00044515382628,1.00059353783964,1.00074192151688,1.00089030483271,1.00103868776474,1.0011870702841,1.00133545237498,1.00148534748249,1.00163221516015,1.0017805958107,1.001928975935,1.00207735550651,1.00222573450375,1.00237411290415,1.00252397445708,1.00267086781556,1.00281924427895,1.00296613767564
0.000537031796370253,1.0003036820458,1.00045552261676,1.00060736285095,1.00075920272502,1.00091104221233,1.00106288128682,1.00121471992175,1.001366558094,1.00151994336037,1.00167023295062,1.00182206958182,1.00197390564933,1.0021257411247,1.00227757598544,1.00242941020632,1.00258276209314,1.00273307662461,1.00288490877105,1.00303522315444
0.000549540873857625,1.00031075559931,1.00046613291455,1.00062150986968,1.00077688643843,1.00093226259248,1.00108763830505,1.00124301354583,1.00139838829283,1.00155534484406,1.00170913618965,1.0018645092838,1.00201988177461,1.00217525363103,1.00233062482925,1.0024859953419,1.00264291883477,1.00279673419949,1.00295210248992,1.00310591722317
0.000562341325190349,1.00031799390924,1.00047699034493,1.00063598639467,1.00079498203025,1.00095397722258,1.0011129719407,1.00127196615465,1.0014309598392,1.00159157081051,1.00174894549539,1.00190793740768,1.00206692867565,1.00222591926275,1.00238490914539,1.00254389829346,1.00270447655664,1.00286187426787,1.00302086103576,1.00317825764099
0.000575439937337157,1.00032540081289,1.00048810066312,1.00065080009985,1.00081349909324,1.00097619761074,1.00113889562116,1.00130159309147,1.00146428999317,1.00162864066954,1.00178968196371,1.00195237696987,1.00211507128282,1.00227776486829,1.0024404576983,1.00260314974123,1.00276746787333,1.00292853134069,1.00309122083459,1.00325228287289
0.000588843655355589,1.00033298023617,1.00049946975873,1.00066595883788,1.00083244744207,1.00099893553618,1.00116542308696,1.00133191006039,1.0014983964222,1.00166657358899,1.00183136718616,1.00199785151812,1.00216433510882,1.00233081791915,1.00249729992066,1.00266378107925,1.00283192615886,1.00299674073243,1.00316321916039,1.00332803215915
0.000602559586074358,1.00034073619731,1.00051110365777,1.00068147064317,1.0008518371201,1.00102220304991,1.00119256839865,1.00136293312669,1.00153329720329,1.00170539024417,1.00187402325435,1.00204438515206,1.00221474625739,1.00238510652731,1.00255546593061,1.00272582443109,1.00289788556256,1.00306653857826,1.00323689415419,1.00340554561907
0.000616595001861482,1.00034867280752,1.00052300852727,1.00069734373894,1.00087167840467,1.00104601248591,1.00122034594184,1.00139467873645,1.00156901083012,1.00174511098381,1.00191767276706,1.00209200252857,1.00226633143985,1.00244065945692,1.00261498654561,1.00278931266691,1.00296538102802,1.00313796185349,1.00331228484211,1.00348486427032
0.000630957344480193,1.00035679427429,1.00053519067862,1.00071358653842,1.00089198181327,1.00107037646214,1.00124877044212,1.00142716371141,1.00160555623059,1.00178575676167,1.00196233885728,1.00214072887909,1.00231911798954,1.00249750614286,1.00267589330053,1.00285427942218,1.00303444831086,1.00321104839211,1.00338943115852,1.00356603002333
0.000645654229034656,1.0003651049024,1.00054765656814,1.00073020765084,1.00091275810662,1.00109530789148,1.00127785695991,1.0014604052676,1.00164295277052,1.00182734922462,1.00200804519544,1.00219059002527,1.00237313387726,1.00255567670272,1.00273821846355,1.00292075911424,1.00310512399872,1.00328583690884,1.00346837396571,1.00364908566414
0.000660693448007596,1.0003736090969,1.00056041280421,1.00074721588666,1.00093401829737,1.00112081998886,1.00130762091363,1.00149442102323,1.00168122027171,1.00186991035996,1.00205481599925,1.00224161238264,1.00242840771847,1.00261520195601,1.00280199505203,1.00298878695872,1.00317744552935,1.00336236701698,1.00354915507496,1.00373407488586
0.000676082975391982,1.00038231136605,1.00057346614784,1.00076462025986,1.00095577365259,1.00114692627498,1.00133807807553,1.00152922900242,1.00172037900823,1.00191346285202,1.00210267605245,1.0022938229868,1.00248496880078,1.00267611343816,1.00286725685218,1.00305839899287,1.00325145121018,1.00344067925166,1.0036318172697,1.00382104259863
0.000691830970918936,1.00039121632236,1.00058682351824,1.0007824299964,1.00097803570384,1.00117364058563,1.00136924458742,1.00156484765418,1.00176044973364,1.00195802945083,1.00215165071023,1.00234724949991,1.00254284708867,1.00273844341688,1.00293403843513,1.00312963208875,1.0033271802392,1.00352081508818,1.00371640432683,1.00391003525803
